Location,Pixel_val,Coord_val,pixel_x,pixel_y,coord_x,coord_y,value
332,"(6.0, 32.0)","(-12.93477221898036, 8.029372230977273)",6,32,-12.93477222,8.029372231,0.003976938
333,"(6.0, 33.0)","(-12.93477221898036, 7.967794452706873)",6,33,-12.93477222,7.967794453,0.001199394
334,"(6.0, 34.0)","(-12.93477221898036, 7.9062166744364735)",6,34,-12.93477222,7.906216674,0.005281542
335,"(6.0, 35.0)","(-12.93477221898036, 7.844638896166074)",6,35,-12.93477222,7.844638896,0.0042084
336,"(6.0, 36.0)","(-12.93477221898036, 7.783061117895674)",6,36,-12.93477222,7.783061118,0
337,"(6.0, 37.0)","(-12.93477221898036, 7.721483339625273)",6,37,-12.93477222,7.72148334,0
338,"(6.0, 38.0)","(-12.93477221898036, 7.659905561354874)",6,38,-12.93477222,7.659905561,0
339,"(6.0, 39.0)","(-12.93477221898036, 7.598327783084473)",6,39,-12.93477222,7.598327783,0.002672334
340,"(6.0, 40.0)","(-12.93477221898036, 7.536750004814074)",6,40,-12.93477222,7.536750005,0.002136484
341,"(6.0, 41.0)","(-12.93477221898036, 7.475172226543673)",6,41,-12.93477222,7.475172227,0
342,"(6.0, 42.0)","(-12.93477221898036, 7.413594448273273)",6,42,-12.93477222,7.413594448,0
343,"(6.0, 43.0)","(-12.93477221898036, 7.3520166700028735)",6,43,-12.93477222,7.35201667,0
344,"(6.0, 44.0)","(-12.93477221898036, 7.290438891732474)",6,44,-12.93477222,7.290438892,0
345,"(6.0, 45.0)","(-12.93477221898036, 7.228861113462074)",6,45,-12.93477222,7.228861113,0
346,"(6.0, 46.0)","(-12.93477221898036, 7.167283335191673)",6,46,-12.93477222,7.167283335,0
347,"(6.0, 47.0)","(-12.93477221898036, 7.105705556921274)",6,47,-12.93477222,7.105705557,0
348,"(6.0, 48.0)","(-12.93477221898036, 7.044127778650873)",6,48,-12.93477222,7.044127779,0
349,"(6.0, 49.0)","(-12.93477221898036, 6.982550000380474)",6,49,-12.93477222,6.98255,0
350,"(7.0, 0.0)","(-12.874155551828759, 9.999861135630074)",7,0,-12.87415555,9.999861136,0
351,"(7.0, 1.0)","(-12.874155551828759, 9.938283357359673)",7,1,-12.87415555,9.938283357,0
352,"(7.0, 2.0)","(-12.874155551828759, 9.876705579089274)",7,2,-12.87415555,9.876705579,0
353,"(7.0, 3.0)","(-12.874155551828759, 9.815127800818873)",7,3,-12.87415555,9.815127801,0
354,"(7.0, 4.0)","(-12.874155551828759, 9.753550022548474)",7,4,-12.87415555,9.753550023,0
355,"(7.0, 5.0)","(-12.874155551828759, 9.691972244278073)",7,5,-12.87415555,9.691972244,0
356,"(7.0, 6.0)","(-12.874155551828759, 9.630394466007674)",7,6,-12.87415555,9.630394466,0
357,"(7.0, 7.0)","(-12.874155551828759, 9.568816687737273)",7,7,-12.87415555,9.568816688,0
358,"(7.0, 8.0)","(-12.874155551828759, 9.507238909466874)",7,8,-12.87415555,9.507238909,0
359,"(7.0, 9.0)","(-12.874155551828759, 9.445661131196474)",7,9,-12.87415555,9.445661131,0
360,"(7.0, 10.0)","(-12.874155551828759, 9.384083352926073)",7,10,-12.87415555,9.384083353,0
361,"(7.0, 11.0)","(-12.874155551828759, 9.322505574655674)",7,11,-12.87415555,9.322505575,0.000462924
362,"(7.0, 12.0)","(-12.874155551828759, 9.260927796385273)",7,12,-12.87415555,9.260927796,0.006817608
363,"(7.0, 13.0)","(-12.874155551828759, 9.199350018114874)",7,13,-12.87415555,9.199350018,0.001989862
364,"(7.0, 14.0)","(-12.874155551828759, 9.137772239844473)",7,14,-12.87415555,9.13777224,0.008017002
365,"(7.0, 15.0)","(-12.874155551828759, 9.076194461574074)",7,15,-12.87415555,9.076194462,0.008795556
366,"(7.0, 16.0)","(-12.874155551828759, 9.014616683303673)",7,16,-12.87415555,9.014616683,0.00988974
367,"(7.0, 17.0)","(-12.874155551828759, 8.953038905033274)",7,17,-12.87415555,8.953038905,0.013929804
368,"(7.0, 18.0)","(-12.874155551828759, 8.891461126762874)",7,18,-12.87415555,8.891461127,0.008964853
369,"(7.0, 19.0)","(-12.874155551828759, 8.829883348492473)",7,19,-12.87415555,8.829883348,0.00652302
370,"(7.0, 20.0)","(-12.874155551828759, 8.768305570222074)",7,20,-12.87415555,8.76830557,0.006712398
371,"(7.0, 21.0)","(-12.874155551828759, 8.706727791951673)",7,21,-12.87415555,8.706727792,0.006586146
372,"(7.0, 22.0)","(-12.874155551828759, 8.645150013681274)",7,22,-12.87415555,8.645150014,0.005822965
373,"(7.0, 23.0)","(-12.874155551828759, 8.583572235410873)",7,23,-12.87415555,8.583572235,0.00620739
374,"(7.0, 24.0)","(-12.874155551828759, 8.521994457140474)",7,24,-12.87415555,8.521994457,0.005092164
375,"(7.0, 25.0)","(-12.874155551828759, 8.460416678870073)",7,25,-12.87415555,8.460416679,0.021336588
376,"(7.0, 26.0)","(-12.874155551828759, 8.398838900599674)",7,26,-12.87415555,8.398838901,0.004334652
377,"(7.0, 27.0)","(-12.874155551828759, 8.337261122329274)",7,27,-12.87415555,8.337261122,0.008524988
378,"(7.0, 28.0)","(-12.874155551828759, 8.275683344058873)",7,28,-12.87415555,8.275683344,0.003703392
379,"(7.0, 29.0)","(-12.874155551828759, 8.214105565788474)",7,29,-12.87415555,8.214105566,0.005134248
380,"(7.0, 30.0)","(-12.874155551828759, 8.152527787518073)",7,30,-12.87415555,8.152527788,0.005702382
381,"(7.0, 31.0)","(-12.874155551828759, 8.090950009247674)",7,31,-12.87415555,8.090950009,0.004524318
382,"(7.0, 32.0)","(-12.874155551828759, 8.029372230977273)",7,32,-12.87415555,8.029372231,0.010710378
383,"(7.0, 33.0)","(-12.874155551828759, 7.967794452706873)",7,33,-12.87415555,7.967794453,0.011951856
384,"(7.0, 34.0)","(-12.874155551828759, 7.9062166744364735)",7,34,-12.87415555,7.906216674,0.000715428
385,"(7.0, 35.0)","(-12.874155551828759, 7.844638896166074)",7,35,-12.87415555,7.844638896,0.011636226
386,"(7.0, 36.0)","(-12.874155551828759, 7.783061117895674)",7,36,-12.87415555,7.783061118,0.003414185
387,"(7.0, 37.0)","(-12.874155551828759, 7.721483339625273)",7,37,-12.87415555,7.72148334,0
388,"(7.0, 38.0)","(-12.874155551828759, 7.659905561354874)",7,38,-12.87415555,7.659905561,0
389,"(7.0, 39.0)","(-12.874155551828759, 7.598327783084473)",7,39,-12.87415555,7.598327783,0.002861712
390,"(7.0, 40.0)","(-12.874155551828759, 7.536750004814074)",7,40,-12.87415555,7.536750005,0.000963512
391,"(7.0, 41.0)","(-12.874155551828759, 7.475172226543673)",7,41,-12.87415555,7.475172227,0
392,"(7.0, 42.0)","(-12.874155551828759, 7.413594448273273)",7,42,-12.87415555,7.413594448,0
393,"(7.0, 43.0)","(-12.874155551828759, 7.3520166700028735)",7,43,-12.87415555,7.35201667,0
394,"(7.0, 44.0)","(-12.874155551828759, 7.290438891732474)",7,44,-12.87415555,7.290438892,0
395,"(7.0, 45.0)","(-12.874155551828759, 7.228861113462074)",7,45,-12.87415555,7.228861113,0
396,"(7.0, 46.0)","(-12.874155551828759, 7.167283335191673)",7,46,-12.87415555,7.167283335,0
397,"(7.0, 47.0)","(-12.874155551828759, 7.105705556921274)",7,47,-12.87415555,7.105705557,0
398,"(7.0, 48.0)","(-12.874155551828759, 7.044127778650873)",7,48,-12.87415555,7.044127779,0
399,"(7.0, 49.0)","(-12.874155551828759, 6.982550000380474)",7,49,-12.87415555,6.98255,0
400,"(8.0, 0.0)","(-12.81353888467716, 9.999861135630074)",8,0,-12.81353888,9.999861136,0
401,"(8.0, 1.0)","(-12.81353888467716, 9.938283357359673)",8,1,-12.81353888,9.938283357,0
402,"(8.0, 2.0)","(-12.81353888467716, 9.876705579089274)",8,2,-12.81353888,9.876705579,0
403,"(8.0, 3.0)","(-12.81353888467716, 9.815127800818873)",8,3,-12.81353888,9.815127801,0
404,"(8.0, 4.0)","(-12.81353888467716, 9.753550022548474)",8,4,-12.81353888,9.753550023,0
405,"(8.0, 5.0)","(-12.81353888467716, 9.691972244278073)",8,5,-12.81353888,9.691972244,0
406,"(8.0, 6.0)","(-12.81353888467716, 9.630394466007674)",8,6,-12.81353888,9.630394466,0
407,"(8.0, 7.0)","(-12.81353888467716, 9.568816687737273)",8,7,-12.81353888,9.568816688,0
408,"(8.0, 8.0)","(-12.81353888467716, 9.507238909466874)",8,8,-12.81353888,9.507238909,0
409,"(8.0, 9.0)","(-12.81353888467716, 9.445661131196474)",8,9,-12.81353888,9.445661131,0
410,"(8.0, 10.0)","(-12.81353888467716, 9.384083352926073)",8,10,-12.81353888,9.384083353,0.00042084
411,"(8.0, 11.0)","(-12.81353888467716, 9.322505574655674)",8,11,-12.81353888,9.322505575,0.006333642
412,"(8.0, 12.0)","(-12.81353888467716, 9.260927796385273)",8,12,-12.81353888,9.260927796,0.009763488
413,"(8.0, 13.0)","(-12.81353888467716, 9.199350018114874)",8,13,-12.81353888,9.199350018,0.009760798
414,"(8.0, 14.0)","(-12.81353888467716, 9.137772239844473)",8,14,-12.81353888,9.13777224,0.008353674
415,"(8.0, 15.0)","(-12.81353888467716, 9.076194461574074)",8,15,-12.81353888,9.076194462,0.008122212
416,"(8.0, 16.0)","(-12.81353888467716, 9.014616683303673)",8,16,-12.81353888,9.014616683,0.00704907
417,"(8.0, 17.0)","(-12.81353888467716, 8.953038905033274)",8,17,-12.81353888,8.953038905,0.006691356
418,"(8.0, 18.0)","(-12.81353888467716, 8.891461126762874)",8,18,-12.81353888,8.891461127,0.005906749
419,"(8.0, 19.0)","(-12.81353888467716, 8.829883348492473)",8,19,-12.81353888,8.829883348,0.00589176
420,"(8.0, 20.0)","(-12.81353888467716, 8.768305570222074)",8,20,-12.81353888,8.76830557,0.074762225
421,"(8.0, 21.0)","(-12.81353888467716, 8.706727791951673)",8,21,-12.81353888,8.706727792,0.007932834
422,"(8.0, 22.0)","(-12.81353888467716, 8.645150013681274)",8,22,-12.81353888,8.645150014,0.006137154
423,"(8.0, 23.0)","(-12.81353888467716, 8.583572235410873)",8,23,-12.81353888,8.583572235,0.009805572
424,"(8.0, 24.0)","(-12.81353888467716, 8.521994457140474)",8,24,-12.81353888,8.521994457,0.02440872
425,"(8.0, 25.0)","(-12.81353888467716, 8.460416678870073)",8,25,-12.81353888,8.460416679,0.006165306
426,"(8.0, 26.0)","(-12.81353888467716, 8.398838900599674)",8,26,-12.81353888,8.398838901,0.00294588
427,"(8.0, 27.0)","(-12.81353888467716, 8.337261122329274)",8,27,-12.81353888,8.337261122,0.00467094
428,"(8.0, 28.0)","(-12.81353888467716, 8.275683344058873)",8,28,-12.81353888,8.275683344,0.00252504
429,"(8.0, 29.0)","(-12.81353888467716, 8.214105565788474)",8,29,-12.81353888,8.214105566,0.00273546
430,"(8.0, 30.0)","(-12.81353888467716, 8.152527787518073)",8,30,-12.81353888,8.152527788,0.002230452
431,"(8.0, 31.0)","(-12.81353888467716, 8.090950009247674)",8,31,-12.81353888,8.090950009,0.008252692
432,"(8.0, 32.0)","(-12.81353888467716, 8.029372230977273)",8,32,-12.81353888,8.029372231,0.008374716
433,"(8.0, 33.0)","(-12.81353888467716, 7.967794452706873)",8,33,-12.81353888,7.967794453,0.0063126
434,"(8.0, 34.0)","(-12.81353888467716, 7.9062166744364735)",8,34,-12.81353888,7.906216674,0.003556098
435,"(8.0, 35.0)","(-12.81353888467716, 7.844638896166074)",8,35,-12.81353888,7.844638896,0.001136268
436,"(8.0, 36.0)","(-12.81353888467716, 7.783061117895674)",8,36,-12.81353888,7.783061118,0.002785807
437,"(8.0, 37.0)","(-12.81353888467716, 7.721483339625273)",8,37,-12.81353888,7.72148334,0.001010016
438,"(8.0, 38.0)","(-12.81353888467716, 7.659905561354874)",8,38,-12.81353888,7.659905561,0
439,"(8.0, 39.0)","(-12.81353888467716, 7.598327783084473)",8,39,-12.81353888,7.598327783,0.001956906
440,"(8.0, 40.0)","(-12.81353888467716, 7.536750004814074)",8,40,-12.81353888,7.536750005,0.001319593
441,"(8.0, 41.0)","(-12.81353888467716, 7.475172226543673)",8,41,-12.81353888,7.475172227,0
442,"(8.0, 42.0)","(-12.81353888467716, 7.413594448273273)",8,42,-12.81353888,7.413594448,0
443,"(8.0, 43.0)","(-12.81353888467716, 7.3520166700028735)",8,43,-12.81353888,7.35201667,0
444,"(8.0, 44.0)","(-12.81353888467716, 7.290438891732474)",8,44,-12.81353888,7.290438892,0
445,"(8.0, 45.0)","(-12.81353888467716, 7.228861113462074)",8,45,-12.81353888,7.228861113,0
446,"(8.0, 46.0)","(-12.81353888467716, 7.167283335191673)",8,46,-12.81353888,7.167283335,0
447,"(8.0, 47.0)","(-12.81353888467716, 7.105705556921274)",8,47,-12.81353888,7.105705557,0
448,"(8.0, 48.0)","(-12.81353888467716, 7.044127778650873)",8,48,-12.81353888,7.044127779,0
449,"(8.0, 49.0)","(-12.81353888467716, 6.982550000380474)",8,49,-12.81353888,6.98255,0
450,"(9.0, 0.0)","(-12.752922217525558, 9.999861135630074)",9,0,-12.75292222,9.999861136,0
451,"(9.0, 1.0)","(-12.752922217525558, 9.938283357359673)",9,1,-12.75292222,9.938283357,0
452,"(9.0, 2.0)","(-12.752922217525558, 9.876705579089274)",9,2,-12.75292222,9.876705579,0
453,"(9.0, 3.0)","(-12.752922217525558, 9.815127800818873)",9,3,-12.75292222,9.815127801,0
454,"(9.0, 4.0)","(-12.752922217525558, 9.753550022548474)",9,4,-12.75292222,9.753550023,0
455,"(9.0, 5.0)","(-12.752922217525558, 9.691972244278073)",9,5,-12.75292222,9.691972244,0
456,"(9.0, 6.0)","(-12.752922217525558, 9.630394466007674)",9,6,-12.75292222,9.630394466,0
457,"(9.0, 7.0)","(-12.752922217525558, 9.568816687737273)",9,7,-12.75292222,9.568816688,0
458,"(9.0, 8.0)","(-12.752922217525558, 9.507238909466874)",9,8,-12.75292222,9.507238909,0
459,"(9.0, 9.0)","(-12.752922217525558, 9.445661131196474)",9,9,-12.75292222,9.445661131,0.000479556
460,"(9.0, 10.0)","(-12.752922217525558, 9.384083352926073)",9,10,-12.75292222,9.384083353,0.007687152
461,"(9.0, 11.0)","(-12.752922217525558, 9.322505574655674)",9,11,-12.75292222,9.322505575,0.004440535
462,"(9.0, 12.0)","(-12.752922217525558, 9.260927796385273)",9,12,-12.75292222,9.260927796,0.013845252
463,"(9.0, 13.0)","(-12.752922217525558, 9.199350018114874)",9,13,-12.75292222,9.199350018,0.008965618
464,"(9.0, 14.0)","(-12.752922217525558, 9.137772239844473)",9,14,-12.75292222,9.13777224,0.013782414
